Ticker,Date,Open,High,Low,Close,Adj Close,Volume
AAPL,07-02-2023,150.63999938964844,155.22999572753906,150.63999938964844,154.64999389648438,154.4142303466797,83322600
AAPL,08-02-2023,153.8800048828125,154.5800018310547,151.1699981689453,151.9199981689453,151.6884002685547,64120100
AAPL,09-02-2023,153.77999877929688,154.3300018310547,150.4199981689453,150.8699951171875,150.63999938964844,56007100
AAPL,10-02-2023,149.4600067138672,151.33999633789062,149.22000122070312,151.00999450683594,151.00999450683594,57450700
AAPL,13-02-2023,150.9499969482422,154.25999450683594,150.9199981689453,153.85000610351562,153.85000610351562,62199000
AAPL,14-02-2023,152.1199951171875,153.77000427246094,150.86000061035156,153.1999969482422,153.1999969482422,61707600
AAPL,15-02-2023,153.11000061035156,155.5,152.8800048828125,155.3300018310547,155.3300018310547,65573800
AAPL,16-02-2023,153.50999450683594,156.3300018310547,153.35000610351562,153.7100067138672,153.7100067138672,68167900
AAPL,17-02-2023,152.35000610351562,153,150.85000610351562,152.5500030517578,152.5500030517578,59144100
AAPL,21-02-2023,150.1999969482422,151.3000030517578,148.41000366210938,148.47999572753906,148.47999572753906,58867200
AAPL,22-02-2023,148.8699951171875,149.9499969482422,147.16000366210938,148.91000366210938,148.91000366210938,51011300
AAPL,23-02-2023,150.08999633789062,150.33999633789062,147.24000549316406,149.39999389648438,149.39999389648438,48394200
AAPL,24-02-2023,147.11000061035156,147.19000244140625,145.72000122070312,146.7100067138672,146.7100067138672,55469600
AAPL,27-02-2023,147.7100067138672,149.1699981689453,147.4499969482422,147.9199981689453,147.9199981689453,44998500
AAPL,28-02-2023,147.0500030517578,149.0800018310547,146.8300018310547,147.41000366210938,147.41000366210938,50547000
AAPL,01-03-2023,146.8300018310547,147.22999572753906,145.00999450683594,145.30999755859375,145.30999755859375,55479000
AAPL,02-03-2023,144.3800048828125,146.7100067138672,143.89999389648438,145.91000366210938,145.91000366210938,52238100
AAPL,03-03-2023,148.0399932861328,151.11000061035156,147.3300018310547,151.02999877929688,151.02999877929688,70732300
AAPL,06-03-2023,153.7899932861328,156.3000030517578,153.4600067138672,153.8300018310547,153.8300018310547,87558000
AAPL,07-03-2023,153.6999969482422,154.02999877929688,151.1300048828125,151.60000610351562,151.60000610351562,56182000
AAPL,08-03-2023,152.80999755859375,153.47000122070312,151.8300018310547,152.8699951171875,152.8699951171875,47204800
AAPL,09-03-2023,153.55999755859375,154.5399932861328,150.22999572753906,150.58999633789062,150.58999633789062,53833600
AAPL,10-03-2023,150.2100067138672,150.94000244140625,147.61000061035156,148.5,148.5,68572400
AAPL,13-03-2023,147.80999755859375,153.13999938964844,147.6999969482422,150.47000122070312,150.47000122070312,84457100
AAPL,14-03-2023,151.27999877929688,153.39999389648438,150.10000610351562,152.58999633789062,152.58999633789062,73695900
AAPL,15-03-2023,151.19000244140625,153.25,149.9199981689453,152.99000549316406,152.99000549316406,77167900
AAPL,16-03-2023,152.16000366210938,156.4600067138672,151.63999938964844,155.85000610351562,155.85000610351562,76161100
AAPL,17-03-2023,156.0800018310547,156.74000549316406,154.27999877929688,155,155,98944600
AAPL,20-03-2023,155.07000732421875,157.82000732421875,154.14999389648438,157.39999389648438,157.39999389648438,73641400
AAPL,21-03-2023,157.32000732421875,159.39999389648438,156.5399932861328,159.27999877929688,159.27999877929688,73938300
AAPL,22-03-2023,159.3000030517578,162.13999938964844,157.80999755859375,157.8300018310547,157.8300018310547,75701800
AAPL,23-03-2023,158.8300018310547,161.5500030517578,157.67999267578125,158.92999267578125,158.92999267578125,67622100
AAPL,24-03-2023,158.86000061035156,160.33999633789062,157.85000610351562,160.25,160.25,59196500
AAPL,27-03-2023,159.94000244140625,160.77000427246094,157.8699951171875,158.27999877929688,158.27999877929688,52390300
AAPL,28-03-2023,157.97000122070312,158.49000549316406,155.97999572753906,157.64999389648438,157.64999389648438,45992200
AAPL,29-03-2023,159.3699951171875,161.0500030517578,159.35000610351562,160.77000427246094,160.77000427246094,51305700
AAPL,30-03-2023,161.52999877929688,162.47000122070312,161.27000427246094,162.36000061035156,162.36000061035156,49501700
AAPL,31-03-2023,162.44000244140625,165,161.91000366210938,164.89999389648438,164.89999389648438,68749800
AAPL,03-04-2023,164.27000427246094,166.2899932861328,164.22000122070312,166.1699981689453,166.1699981689453,56976200
AAPL,04-04-2023,166.60000610351562,166.83999633789062,165.11000061035156,165.6300048828125,165.6300048828125,46278300
AAPL,05-04-2023,164.74000549316406,165.0500030517578,161.8000030517578,163.75999450683594,163.75999450683594,51511700
AAPL,06-04-2023,162.42999267578125,164.9600067138672,162,164.66000366210938,164.66000366210938,45390100
AAPL,10-04-2023,161.4199981689453,162.02999877929688,160.0800018310547,162.02999877929688,162.02999877929688,47716900
AAPL,11-04-2023,162.35000610351562,162.36000061035156,160.50999450683594,160.8000030517578,160.8000030517578,47644200
AAPL,12-04-2023,161.22000122070312,162.05999755859375,159.77999877929688,160.10000610351562,160.10000610351562,50133100
AAPL,13-04-2023,161.6300048828125,165.8000030517578,161.4199981689453,165.55999755859375,165.55999755859375,68445600
AAPL,14-04-2023,164.58999633789062,166.32000732421875,163.82000732421875,165.2100067138672,165.2100067138672,49386500
AAPL,17-04-2023,165.08999633789062,165.38999938964844,164.02999877929688,165.22999572753906,165.22999572753906,41516200
AAPL,18-04-2023,166.10000610351562,167.41000366210938,165.64999389648438,166.47000122070312,166.47000122070312,49923000
AAPL,19-04-2023,165.8000030517578,168.16000366210938,165.5399932861328,167.6300048828125,167.6300048828125,47720200
AAPL,20-04-2023,166.08999633789062,167.8699951171875,165.55999755859375,166.64999389648438,166.64999389648438,52456400
AAPL,21-04-2023,165.0500030517578,166.4499969482422,164.49000549316406,165.02000427246094,165.02000427246094,58337300
AAPL,24-04-2023,165,165.60000610351562,163.88999938964844,165.3300018310547,165.3300018310547,41949600
AAPL,25-04-2023,165.19000244140625,166.30999755859375,163.72999572753906,163.77000427246094,163.77000427246094,48714100
AAPL,26-04-2023,163.05999755859375,165.27999877929688,162.8000030517578,163.75999450683594,163.75999450683594,45498800
AAPL,27-04-2023,165.19000244140625,168.55999755859375,165.19000244140625,168.41000366210938,168.41000366210938,64902300
AAPL,28-04-2023,168.49000549316406,169.85000610351562,167.8800048828125,169.67999267578125,169.67999267578125,55209200
AAPL,01-05-2023,169.27999877929688,170.4499969482422,168.63999938964844,169.58999633789062,169.58999633789062,52472900
AAPL,02-05-2023,170.08999633789062,170.35000610351562,167.5399932861328,168.5399932861328,168.5399932861328,48425700
AAPL,03-05-2023,169.5,170.9199981689453,167.16000366210938,167.4499969482422,167.4499969482422,65136000
AAPL,04-05-2023,164.88999938964844,167.0399932861328,164.30999755859375,165.7899932861328,165.7899932861328,81235400
AAPL,05-05-2023,170.97999572753906,174.3000030517578,170.75999450683594,173.57000732421875,173.57000732421875,113316400
MSFT,07-02-2023,260.5299987792969,268.7699890136719,260.0799865722656,267.55999755859375,266.8915100097656,50841400
MSFT,08-02-2023,273.20001220703125,276.7600098,266.2099914550781,266.7300109863281,266.0635986328125,54686000
MSFT,09-02-2023,273.79998779296875,273.9800109863281,262.79998779296875,263.6199951171875,262.96136474609375,42375100
MSFT,10-02-2023,261.5299987792969,264.0899963378906,260.6600036621094,263.1000061035156,262.4426574707031,25818500
MSFT,13-02-2023,267.6400146484375,274.6000061035156,267.1499938964844,271.32000732421875,270.6421203613281,44630900
MSFT,14-02-2023,272.6700134277344,274.9700012207031,269.2799987792969,272.1700134277344,271.4900207519531,37047900
MSFT,15-02-2023,268.32000732421875,270.7300109863281,266.17999267578125,269.32000732421875,269.32000732421875,28922400
MSFT,16-02-2023,264.0199890136719,266.7399902,261.8999938964844,262.1499938964844,262.1499938964844,29603600
MSFT,17-02-2023,259.3900146484375,260.0899963378906,256,258.05999755859375,258.05999755859375,30000100
MSFT,21-02-2023,254.47999572753906,255.49000549316406,251.58999633789062,252.6699981689453,252.6699981689453,28397400
MSFT,22-02-2023,254.08999633789062,254.33999633789062,250.33999633789062,251.50999450683594,251.50999450683594,22491100
MSFT,23-02-2023,255.55999755859375,256.8399963378906,250.47999572753906,254.77000427246094,254.77000427246094,29219100
MSFT,24-02-2023,249.9600067138672,251,248.10000610351562,249.22000122070312,249.22000122070312,24990900
MSFT,27-02-2023,252.4600067138672,252.82000732421875,249.38999938964844,250.16000366210938,250.16000366210938,21190000
MSFT,28-02-2023,249.07000732421875,251.49000549316406,248.72999572753906,249.4199981689453,249.4199981689453,22491000
MSFT,01-03-2023,250.75999450683594,250.92999267578125,245.7899932861328,246.27000427246094,246.27000427246094,27565300
MSFT,02-03-2023,246.5500030517578,251.39999389648438,245.61000061035156,251.11000061035156,251.11000061035156,24808200
MSFT,03-03-2023,252.19000244140625,255.6199951171875,251.38999938964844,255.2899932861328,255.2899932861328,30760100
MSFT,06-03-2023,256.42999267578125,260.1199951171875,255.97999572753906,256.8699951171875,256.8699951171875,24109800
MSFT,07-03-2023,256.29998779296875,257.69000244140625,253.38999938964844,254.14999389648438,254.14999389648438,21473200
MSFT,08-03-2023,254.0399932861328,254.5399932861328,250.80999755859375,253.6999969482422,253.6999969482422,17340200
MSFT,09-03-2023,255.82000732421875,259.55999755859375,251.5800018310547,252.32000732421875,252.32000732421875,26653400
MSFT,10-03-2023,251.0800018310547,252.7899932861328,247.60000610351562,248.58999633789062,248.58999633789062,28333900
MSFT,13-03-2023,247.39999389648438,257.9100036621094,245.72999572753906,253.9199981689453,253.9199981689453,33339700
MSFT,14-03-2023,256.75,261.07000732421875,255.86000061035156,260.7900085449219,260.7900085449219,33620300
MSFT,15-03-2023,259.9800109863281,266.4800109863281,259.2099914550781,265.44000244140625,265.44000244140625,46028000
MSFT,16-03-2023,265.2099914550781,276.55999755859375,263.2799987792969,276.20001220703125,276.20001220703125,54768800
MSFT,17-03-2023,278.2600098,283.3299865722656,276.32000732421875,279.42999267578125,279.42999267578125,69527400
MSFT,20-03-2023,276.9800109863281,277.4800109863281,269.8500061035156,272.2300109863281,272.2300109863281,43466600
MSFT,21-03-2023,274.8800048828125,275,269.5199890136719,273.7799987792969,273.7799987792969,34558700
MSFT,22-03-2023,273.3999938964844,281.0400085449219,272.17999267578125,272.2900085449219,272.2900085449219,34873300
MSFT,23-03-2023,277.94000244140625,281.05999755859375,275.20001220703125,277.6600036621094,277.6600036621094,36610900
MSFT,24-03-2023,277.2399902,280.6300048828125,275.2799987792969,280.57000732421875,280.57000732421875,28172000
MSFT,27-03-2023,280.5,281.4599914550781,275.5199890136719,276.3800048828125,276.3800048828125,26840200
MSFT,28-03-2023,275.7900085449219,276.1400146484375,272.04998779296875,275.2300109863281,275.2300109863281,21878600
MSFT,29-03-2023,278.9599914550781,281.1400146484375,278.4100036621094,280.5100098,280.5100098,25087000
MSFT,30-03-2023,284.2300109863281,284.4599914550781,281.4800109863281,284.04998779296875,284.04998779296875,25053400
MSFT,31-03-2023,283.7300109863281,289.2699890136719,283,288.29998779296875,288.29998779296875,32766000
MSFT,03-04-2023,286.5199890136719,288.2699890136719,283.95001220703125,287.2300109863281,287.2300109863281,24883300
MSFT,04-04-2023,287.2300109863281,290.45001220703125,285.6700134277344,287.17999267578125,287.17999267578125,25824300
MSFT,05-04-2023,285.8500061035156,287.1499938964844,282.9200134277344,284.3399963378906,284.3399963378906,22064800
MSFT,06-04-2023,283.2099914550781,292.0799865722656,282.0299987792969,291.6000061035156,291.6000061035156,29770300
MSFT,10-04-2023,289.2099914550781,289.6000061035156,284.7099914550781,289.3900146484375,289.3900146484375,23103000
MSFT,11-04-2023,285.75,285.9800109863281,281.6400146484375,282.8299865722656,282.8299865722656,27276600
MSFT,12-04-2023,284.7900085449219,287.0100098,281.9599914550781,283.4899902,283.4899902,27403400
MSFT,13-04-2023,283.5899963378906,289.8999938964844,283.1700134277344,289.8399963378906,289.8399963378906,24222700
MSFT,14-04-2023,287,288.4800109863281,283.69000244140625,286.1400146484375,286.1400146484375,20987900
MSFT,17-04-2023,289.92999267578125,291.6000061035156,286.1600036621094,288.79998779296875,288.79998779296875,23836200
MSFT,18-04-2023,291.57000732421875,291.7600098,287.0100098,288.3699951171875,288.3699951171875,20161800
MSFT,19-04-2023,285.9899902,289.04998779296875,284.5400085449219,288.45001220703125,288.45001220703125,17150300
MSFT,20-04-2023,285.25,289.0299987792969,285.0799865722656,286.1099853515625,286.1099853515625,23244400
MSFT,21-04-2023,285.0100098,286.2699890136719,283.05999755859375,285.7600098,285.7600098,21676400
MSFT,24-04-2023,282.0899963378906,284.95001220703125,278.7200012207031,281.7699890136719,281.7699890136719,26611000
MSFT,25-04-2023,279.5100098,281.6000061035156,275.3699951171875,275.4200134277344,275.4200134277344,45772200
MSFT,26-04-2023,296.70001220703125,299.57000732421875,292.7300109863281,295.3699951171875,295.3699951171875,64599200
MSFT,27-04-2023,295.9700012207031,305.20001220703125,295.25,304.8299865722656,304.8299865722656,46462600
MSFT,28-04-2023,304.0100098,308.92999267578125,303.30999755859375,307.2600098,307.2600098,36446700
MSFT,01-05-2023,306.9700012207031,308.6000061035156,305.1499938964844,305.55999755859375,305.55999755859375,21294100
MSFT,02-05-2023,307.7600098,309.17999267578125,303.9100036621094,305.4100036621094,305.4100036621094,26404400
MSFT,03-05-2023,306.6199951171875,308.6099853515625,304.0899963378906,304.3999938964844,304.3999938964844,22360800
MSFT,04-05-2023,306.2399902,307.7600098,303.3999938964844,305.4100036621094,305.4100036621094,22519900
MSFT,05-05-2023,305.7200012207031,311.9700012207031,304.2699890136719,310.6499938964844,310.6499938964844,28181200
NFLX,07-02-2023,358.5100098,364.17999267578125,354.17999267578125,362.95001220703125,362.95001220703125,6289400
NFLX,08-02-2023,360.0199890136719,368.19000244140625,358.30999755859375,366.8299865722656,366.8299865722656,6253200
NFLX,09-02-2023,372.4100036621094,373.8299865722656,361.7399902,362.5,362.5,6901100
NFLX,10-02-2023,359.1600036621094,362.1400146484375,347.1400146484375,347.3599853515625,347.3599853515625,7291100
NFLX,13-02-2023,349.5,359.70001220703125,344.25,358.57000732421875,358.57000732421875,7134400
NFLX,14-02-2023,357.54998779296875,363.75,353.3999938964844,359.9599914550781,359.9599914550781,4624800
NFLX,15-02-2023,356.6300048828125,362.8800048828125,354.2399902,361.4200134277344,361.4200134277344,3966000
NFLX,16-02-2023,355,361.5,350.30999755859375,350.7099914550781,350.7099914550781,5215700
NFLX,17-02-2023,347.9100036621094,349,342.44000244140625,347.9599914550781,347.9599914550781,5294700
NFLX,21-02-2023,342.8500061035156,344.1300048828125,336.4200134277344,337.5,337.5,5710300
NFLX,22-02-2023,337.5,341.9100036621094,332.82000732421875,334.8800048828125,334.8800048828125,4546200
NFLX,23-02-2023,331.2300109863281,331.2799987792969,314.29998779296875,323.6499938964844,323.6499938964844,13238700
NFLX,24-02-2023,319.29998779296875,321.5,314.5199890136719,317.1499938964844,317.1499938964844,6830700
NFLX,27-02-2023,323.8699951171875,330,322.1199951171875,323.0299987792969,323.0299987792969,6142600
NFLX,28-02-2023,323.70001220703125,327.6199951171875,321.1700134277344,322.1300048828125,322.1300048828125,3676100
NFLX,01-03-2023,321.54998779296875,326.6000061035156,312.3599853515625,313.4800109863281,313.4800109863281,4911300
NFLX,02-03-2023,310.9599914550781,315.57000732421875,310.3800048828125,311.8800048828125,311.8800048828125,4911000
NFLX,03-03-2023,315.45001220703125,317.4899902,310.82000732421875,315.17999267578125,315.17999267578125,5953300
NFLX,06-03-2023,317,323.29998779296875,311.8399963378906,312.0299987792969,312.0299987792969,5660700
NFLX,07-03-2023,312.67999267578125,314.29998779296875,306.6199951171875,308.4700012207031,308.4700012207031,4553100
NFLX,08-03-2023,309.2900085449219,311.8299865722656,305.75,311.7900085449219,311.7900085449219,3479500
NFLX,09-03-2023,312.0799865722656,312.5100098,294.8800048828125,297.7799987792969,297.7799987792969,7443400
NFLX,10-03-2023,297.8999938964844,298.7900085449219,289,292.7600098,292.7600098,5759300
NFLX,13-03-2023,287.3399963378906,299.2399902,285.3299865722656,293.5100098,293.5100098,6292400
NFLX,14-03-2023,295.9700012207031,297.45001220703125,290.30999755859375,294.94000244140625,294.94000244140625,5956700
NFLX,15-03-2023,292.5100098,306.30999755859375,292.2799987792969,303.7900085449219,303.7900085449219,9215300
NFLX,16-03-2023,304.75,316.6000061035156,301.7099914550781,310.05999755859375,310.05999755859375,7903700
NFLX,17-03-2023,310.05999755859375,310.7600098,300,303.5,303.5,6918800
NFLX,20-03-2023,299.7900085449219,307.5,296,305.1300048828125,305.1300048828125,5113400
NFLX,21-03-2023,306.32000732421875,307.9200134277344,300.42999267578125,305.7900085449219,305.7900085449219,4886300
NFLX,22-03-2023,306.30999755859375,306.45001220703125,293.5400085449219,293.8999938964844,293.8999938964844,5808000
NFLX,23-03-2023,304.67999267578125,322.7799987792969,304.1400146484375,320.3699951171875,320.3699951171875,15653300
NFLX,24-03-2023,320.6300048828125,331.8299865722656,320.6300048828125,328.3900146484375,328.3900146484375,12991700
NFLX,27-03-2023,327.54998779296875,336.44000244140625,324.4100036621094,327.6600036621094,327.6600036621094,8625800
NFLX,28-03-2023,326.05999755859375,333.32000732421875,321.2799987792969,323.5199890136719,323.5199890136719,6489400
NFLX,29-03-2023,326.2900085449219,332.8500061035156,325.7300109863281,332.0299987792969,332.0299987792969,6287300
NFLX,30-03-2023,340.2699890136719,343.2900085449219,335.29998779296875,338.42999267578125,338.42999267578125,7131500
NFLX,31-03-2023,340.04998779296875,345.8399963378906,337.20001220703125,345.4800109863281,345.4800109863281,5610200
NFLX,03-04-2023,341.8299865722656,348.5799865722656,340.3999938964844,348.2799987792969,348.2799987792969,4413700
NFLX,04-04-2023,348.4899902,349.79998779296875,343.95001220703125,346.75,346.75,3298100
NFLX,05-04-2023,345.29998779296875,345.42999267578125,336.25,342.3500061035156,342.3500061035156,4205500
NFLX,06-04-2023,339.3399963378906,340.4800109863281,332.6300048828125,339.3299865722656,339.3299865722656,4660500
NFLX,10-04-2023,335.2699890136719,339.8800048828125,333.3599853515625,338.9899902,338.9899902,2657900
NFLX,11-04-2023,343.45001220703125,347.1400146484375,337.6400146484375,338.2099914550781,338.2099914550781,4044800
NFLX,12-04-2023,340.80999755859375,342.79998779296875,330.0400085449219,331.0299987792969,331.0299987792969,3965400
NFLX,13-04-2023,339.9899902,346.42999267578125,338.75,346.19000244140625,346.19000244140625,7406400
NFLX,14-04-2023,342.94000244140625,344.8500061035156,336.4100036621094,338.6300048828125,338.6300048828125,5350500
NFLX,17-04-2023,338,338.3900146484375,327.5,332.7200012207031,332.7200012207031,6136000
NFLX,18-04-2023,335,337.19000244140625,330.5,333.70001220703125,333.70001220703125,17944500
NFLX,19-04-2023,324.2099914550781,325.75,316.1000061035156,323.1199951171875,323.1199951171875,22128300
NFLX,20-04-2023,320.3900146484375,331.42999267578125,318.3299865722656,325.3500061035156,325.3500061035156,9947800
NFLX,21-04-2023,323,328.2900085449219,319.5,327.9800109863281,327.9800109863281,6348000
NFLX,24-04-2023,330.20001220703125,334.6600036621094,326.75,329.0199890136719,329.0199890136719,5586600
NFLX,25-04-2023,328.5,328.6600036621094,321.1000061035156,322.54998779296875,322.54998779296875,5426600
NFLX,26-04-2023,321.3599853515625,325.8999938964844,320.4700012207031,321.1499938964844,321.1499938964844,4623200
NFLX,27-04-2023,324.29998779296875,327.45001220703125,317.44000244140625,325.8500061035156,325.8500061035156,5618800
NFLX,28-04-2023,325.2399902,330.80999755859375,324,329.92999267578125,329.92999267578125,4221900
NFLX,01-05-2023,329.44000244140625,331.2300109863281,318.0899963378906,324.1199951171875,324.1199951171875,5341500
NFLX,02-05-2023,325,326.07000732421875,315.6199951171875,317.54998779296875,317.54998779296875,4318600
NFLX,03-05-2023,317.54998779296875,324.6199951171875,315.8500061035156,319.29998779296875,319.29998779296875,5064100
NFLX,04-05-2023,319.0100098,323.6099853515625,317.95001220703125,320.7799987792969,320.7799987792969,3879700
NFLX,05-05-2023,323.6099853515625,324.1499938964844,319.44000244140625,322.7600098,322.7600098,3988600
GOOG,07-02-2023,103.62999725341797,108.66999816894531,103.5479965209961,108.04000091552734,108.04000091552734,33738800
GOOG,08-02-2023,102.69000244140625,103.58000183105469,98.45500183105469,100,100,73546000
GOOG,09-02-2023,100.54000091552734,100.61000061035156,93.86000061035156,95.45999908447266,95.45999908447266,97798600
GOOG,10-02-2023,95.73999786376953,97.01999664,94.52999877929688,94.86000061035156,94.86000061035156,49325300
GOOG,13-02-2023,95.01000213623047,95.34999847,94.05000305175781,95,95,43116600
GOOG,14-02-2023,94.66000366210938,95.17500305175781,92.65000153,94.94999694824219,94.94999694824219,42513100
GOOG,15-02-2023,94.73999786376953,97.33999633789062,94.36000061035156,97.09999847,97.09999847,36964500
GOOG,16-02-2023,95.54000091552734,97.87999725341797,94.97000122070312,95.77999877929688,95.77999877929688,35642100
GOOG,17-02-2023,95.06999969482422,95.75,93.44999694824219,94.58999633789062,94.58999633789062,31095100
GOOG,21-02-2023,93.23999786376953,93.41500091552734,92,92.05000305175781,92.05000305175781,28367200
GOOG,22-02-2023,91.93399810791016,92.36000061035156,90.87000274658203,91.80000305175781,91.80000305175781,29891100
GOOG,23-02-2023,92.12999725341797,92.12999725341797,90.01000213623047,91.06999969482422,91.06999969482422,32423700
GOOG,24-02-2023,89.62999725341797,90.12999725341797,88.86000061035156,89.34999847,89.34999847,31295600
GOOG,27-02-2023,90.08999633789062,90.44999694824219,89.61000061035156,90.09999847,90.09999847,22724300
GOOG,28-02-2023,89.54000091552734,91.44999694824219,89.51999664,90.30000305175781,90.30000305175781,30546900
GOOG,01-03-2023,90.16000366210938,91.19999694824219,89.84999847,90.51000213623047,90.51000213623047,26323900
GOOG,02-03-2023,89.86000061035156,92.48000336,89.76999664,92.30999755859375,92.30999755859375,23328600
GOOG,03-03-2023,92.73999786376953,94.11000061035156,92.66000366210938,94.01999664,94.01999664,30242500
GOOG,06-03-2023,94.36000061035156,96.30000305175781,94.30000305175781,95.58000183105469,95.58000183105469,28288200
GOOG,07-03-2023,95.41999816894531,96.08999633789062,93.84400177001953,94.16999816894531,94.16999816894531,24101500
GOOG,08-03-2023,94.40499877929688,96.23999786376953,94.40499877929688,94.65000153,94.65000153,25395200
GOOG,09-03-2023,94.48999786376953,95.91999816894531,92.35500336,92.66000366210938,92.66000366210938,24438900
GOOG,10-03-2023,92.5,93.18000030517578,90.80000305175781,91.01000213623047,91.01000213623047,32850100
GOOG,13-03-2023,90.56500244140625,93.08000183105469,89.94000244140625,91.66000366210938,91.66000366210938,31508600
GOOG,14-03-2023,93.06999969482422,94.83000183105469,92.77999877929688,94.25,94.25,32303900
GOOG,15-03-2023,93.54000091552734,97.25,93.04000091552734,96.55000305175781,96.55000305175781,38367300
GOOG,16-03-2023,96.56999969482422,101.97000122070312,95.87000274658203,101.06999969482422,101.06999969482422,54499500
GOOG,17-03-2023,100.83999633789062,103.48999786376953,100.75,102.45999908447266,102.45999908447266,76140300
GOOG,20-03-2023,101.05999755859375,102.58000183105469,100.79000091552734,101.93000030517578,101.93000030517578,26033900
GOOG,21-03-2023,101.9800033569336,105.95999908447266,101.86000061035156,105.83999633789062,105.83999633789062,33122800
GOOG,22-03-2023,105.13999938964844,107.51000213623047,104.20999908447266,104.22000122070312,104.22000122070312,32336900
GOOG,23-03-2023,105.88999938964844,107.10099792480469,105.41000366210938,106.26000213623047,106.26000213623047,31385800
GOOG,24-03-2023,105.73999786376953,106.16000366210938,104.73999786376953,106.05999755859375,106.05999755859375,25245000
GOOG,27-03-2023,105.31999969482422,105.4000015258789,102.62999725341797,103.05999755859375,103.05999755859375,25393400
GOOG,28-03-2023,103,103,100.27999877929688,101.36000061035156,101.36000061035156,24913500
GOOG,29-03-2023,102.72000122070312,102.81999969482422,101.02999877929688,101.9000015258789,101.9000015258789,26148300
GOOG,30-03-2023,101.44000244140625,101.61000061035156,100.29000091552734,101.31999969482422,101.31999969482422,25009800
GOOG,31-03-2023,101.70999908447266,104.19000244140625,101.44000244140625,104,104,28086500
GOOG,03-04-2023,102.66999816894531,104.94999694824219,102.37999725341797,104.91000366210938,104.91000366210938,20719900
GOOG,04-04-2023,104.83999633789062,106.0999984741211,104.5999984741211,105.12000274658203,105.12000274658203,20377200
GOOG,05-04-2023,106.12000274658203,106.54000091552734,104.10199737548828,104.94999694824219,104.94999694824219,21864200
GOOG,06-04-2023,105.7699966430664,109.62999725341797,104.81500244140625,108.9000015258789,108.9000015258789,34684200
GOOG,10-04-2023,107.38999938964844,107.97000122070312,105.5999984741211,106.94999694824219,106.94999694824219,19741500
GOOG,11-04-2023,106.91999816894531,107.22000122070312,105.27999877929688,106.12000274658203,106.12000274658203,18721300
GOOG,12-04-2023,107.38999938964844,107.58699798583984,104.97000122070312,105.22000122070312,105.22000122070312,22761600
GOOG,13-04-2023,106.47000122070312,108.26499938964844,106.44000244140625,108.19000244140625,108.19000244140625,21650700
GOOG,14-04-2023,107.69000244140625,109.58000183105469,107.58999633789062,109.45999908447266,109.45999908447266,20745400
GOOG,17-04-2023,105.43000030517578,106.70999908447266,105.31999969482422,106.41999816894531,106.41999816894531,29043400
GOOG,18-04-2023,107,107.05000305175781,104.77999877929688,105.12000274658203,105.12000274658203,17641400
GOOG,19-04-2023,104.21499633789062,105.7249984741211,103.80000305175781,105.0199966430664,105.0199966430664,16732000
GOOG,20-04-2023,104.6500015258789,106.88800048828125,104.63999938964844,105.9000015258789,105.9000015258789,22515300
GOOG,21-04-2023,106.08999633789062,106.63999938964844,105.48500061035156,105.91000366210938,105.91000366210938,22369800
GOOG,24-04-2023,106.05000305175781,107.31999969482422,105.36000061035156,106.77999877929688,106.77999877929688,21410900
GOOG,25-04-2023,106.61000061035156,107.44000244140625,104.55999755859375,104.61000061035156,104.61000061035156,31408100
GOOG,26-04-2023,105.55999755859375,107.0199966430664,103.2699966430664,104.44999694824219,104.44999694824219,37068200
GOOG,27-04-2023,105.2300033569336,109.1500015258789,104.41999816894531,108.37000274658203,108.37000274658203,38235200
GOOG,28-04-2023,107.80000305175781,108.29000091552734,106.04000091552734,108.22000122070312,108.22000122070312,23957900
GOOG,01-05-2023,107.72000122070312,108.68000030517578,107.5,107.70999908447266,107.70999908447266,20926300
GOOG,02-05-2023,107.66000366210938,107.7300033569336,104.5,105.9800033569336,105.9800033569336,20343100
GOOG,03-05-2023,106.22000122070312,108.12999725341797,105.62000274658203,106.12000274658203,106.12000274658203,17116300
GOOG,04-05-2023,106.16000366210938,106.30000305175781,104.69999694824219,105.20999908447266,105.20999908447266,19780600
GOOG,05-05-2023,105.31999969482422,106.44000244140625,104.73899841308594,106.21499633789062,106.21499633789062,20705300
